Gene	C12
C12_Sobic.002G191000	0
C12_Sobic.002G191100	0
C12_Sobic.002G193000	0
C12_Sobic.002G193400	1
C12_Sobic.002G193800	0
C12_Sobic.002G194400	3
C12_Sobic.002G194600	0
C12_Sobic.002G194700	0
C12_Sobic.002G194800	0
C12_Sobic.002G196100	0
C12_Sobic.002G198100	0
C12_Sobic.002G198500	0
C12_Sobic.002G198600	0
C12_Sobic.002G199000	0
C12_Sobic.002G200500	0
C12_Sobic.002G200700	0
C12_Sobic.002G201000	0
C12_Sobic.002G201300	0
C12_Sobic.002G201500	1
C12_Sobic.002G201700	0
C12_Sobic.002G202100	0
C12_Sobic.002G204300	1
C12_Sobic.002G204600	1
C12_Sobic.002G204700	0
C12_Sobic.002G205900	0
C12_Sobic.002G206100	1
C12_Sobic.002G206300	0
C12_Sobic.002G206400	0
C12_Sobic.002G206500	1
C12_Sobic.002G206750	0
C12_Sobic.002G206900	0
C12_Sobic.002G207200	1
C12_Sobic.002G207400	0
C12_Sobic.002G207500	0
C12_Sobic.002G207700	0
C12_Sobic.002G208200	0
C12_Sobic.002G208700	0
C12_Sobic.002G212200	0
C12_Sobic.002G212300	0
C12_Sobic.002G214300	0
C12_Sobic.002G214700	0
C12_Sobic.002G214800	1
C12_Sobic.002G215000	0
C12_Sobic.002G216000	0
C12_Sobic.002G217100	0
C12_Sobic.002G217400	0
C12_Sobic.002G218300	0
C12_Sobic.002G218600	0
C12_Sobic.002G219900	0
C12_Sobic.002G220300	0
C12_Sobic.002G221100	1
C12_Sobic.002G222400	0
C12_Sobic.002G222500	0
C12_Sobic.002G223200	0
C12_Sobic.002G223900	1
C12_Sobic.002G224200	0
C12_Sobic.002G226100	0
C12_Sobic.002G226700	1
C12_Sobic.002G226800	3
C12_Sobic.002G227700	0
C12_Sobic.002G227800	0
C12_Sobic.002G228000	0
C12_Sobic.002G228200	0
C12_Sobic.002G228400	0
C12_Sobic.002G231100	0
C12_Sobic.002G231900	0
C12_Sobic.002G232500	0
C12_Sobic.002G232900	0
C12_Sobic.002G233100	0
C12_Sobic.002G234200	1
C12_Sobic.002G234800	0
C12_Sobic.002G234900	0
C12_Sobic.002G235300	0
C12_Sobic.002G236000	1
C12_Sobic.002G236400	0
C12_Sobic.002G236600	0
C12_Sobic.002G236900	0
C12_Sobic.002G238400	0
C12_Sobic.002G238800	0
C12_Sobic.002G239500	0
C12_Sobic.002G239800	0
C12_Sobic.002G239900	0
C12_Sobic.002G240300	0
C12_Sobic.002G240700	0
C12_Sobic.002G241400	0
C12_Sobic.002G242200	1
C12_Sobic.002G242500	0
C12_Sobic.002G242600	0
C12_Sobic.002G242800	0
C12_Sobic.002G243650	1
C12_Sobic.002G244700	0
C12_Sobic.002G244901	0
C12_Sobic.002G245100	0
C12_Sobic.002G246500	0
C12_Sobic.002G246900	0
C12_Sobic.002G247100	0
C12_Sobic.002G247401	0
C12_Sobic.002G248500	0
C12_Sobic.002G248700	0
C12_Sobic.002G249900	0
C12_Sobic.002G250100	0
C12_Sobic.002G251200	0
C12_Sobic.002G251400	1
C12_Sobic.002G251700	0
C12_Sobic.002G253600	0
C12_Sobic.002G253800	0
C12_Sobic.002G254000	0
C12_Sobic.002G254100	0
C12_Sobic.002G254300	1
C12_Sobic.002G255200	1
C12_Sobic.002G256000	1
C12_Sobic.002G256100	0
C12_Sobic.002G256500	0
C12_Sobic.002G256900	0
C12_Sobic.002G257001	0
C12_Sobic.002G257500	0
C12_Sobic.002G258600	0
C12_Sobic.002G259600	0
C12_Sobic.002G260000	0
C12_Sobic.002G260600	1
C12_Sobic.002G262500	0
C12_Sobic.002G264000	0
C12_Sobic.002G264800	0
C12_Sobic.002G268200	0
C12_Sobic.002G270200	0
C12_Sobic.002G270800	1
C12_Sobic.002G270900	3
C12_Sobic.002G271000	0
C12_Sobic.002G271300	1
C12_Sobic.002G271600	0
C12_Sobic.002G272300	0
C12_Sobic.002G272900	0
C12_Sobic.002G273500	0
C12_Sobic.002G273700	0
C12_Sobic.002G275200	0
C12_Sobic.002G275800	0
C12_Sobic.002G276400	1
C12_Sobic.002G277900	1
C12_Sobic.002G278100	0
C12_Sobic.002G279100	0
C12_Sobic.002G280001	0
C12_Sobic.002G280100	0
C12_Sobic.002G280500	0
C12_Sobic.002G280700	0
C12_Sobic.002G280800	0
C12_Sobic.002G281700	1
C12_Sobic.002G282200	0
C12_Sobic.002G283800	0
C12_Sobic.002G284400	0
C12_Sobic.002G284600	0
C12_Sobic.002G285300	0
C12_Sobic.002G285450	1
C12_Sobic.002G285600	0
C12_Sobic.002G285700	0
C12_Sobic.002G286800	0
C12_Sobic.002G287400	1
C12_Sobic.002G288700	0
C12_Sobic.002G289100	0
C12_Sobic.002G289701	0
C12_Sobic.002G290000	0
C12_Sobic.002G290800	0
C12_Sobic.002G290900	0
C12_Sobic.002G292100	0
C12_Sobic.002G292200	0
C12_Sobic.002G293000	0
C12_Sobic.002G293100	0
C12_Sobic.002G293900	0
C12_Sobic.002G294300	0
C12_Sobic.002G295800	0
C12_Sobic.002G296000	0
C12_Sobic.002G296900	0
C12_Sobic.002G297900	0
C12_Sobic.002G298700	0
C12_Sobic.002G299200	0
C12_Sobic.002G299300	0
C12_Sobic.002G299400	0
C12_Sobic.002G299500	0
C12_Sobic.002G299800	0
C12_Sobic.002G300600	0
C12_Sobic.002G302000	1
C12_Sobic.002G302600	0
C12_Sobic.002G302800	0
C12_Sobic.002G303300	1
C12_Sobic.002G304500	0
C12_Sobic.002G305100	0
C12_Sobic.002G305500	0
C12_Sobic.002G305700	0
C12_Sobic.002G306201	0
C12_Sobic.002G306800	0
C12_Sobic.002G306900	0
C12_Sobic.002G308200	0
C12_Sobic.002G310000	0
C12_Sobic.002G311200	0
C12_Sobic.002G311700	0
C12_Sobic.002G312700	0
C12_Sobic.002G313700	0
C12_Sobic.002G314200	0
C12_Sobic.002G314950	0
C12_Sobic.002G315400	0
C12_Sobic.002G316500	0
C12_Sobic.002G316900	2
C12_Sobic.002G317100	0
C12_Sobic.002G317350	0
C12_Sobic.002G317700	0
C12_Sobic.002G318000	0
C12_Sobic.002G318700	0
C12_Sobic.002G319300	1
C12_Sobic.002G319900	0
C12_Sobic.002G320800	0
C12_Sobic.002G321500	0
C12_Sobic.002G321800	0
C12_Sobic.002G321901	1
C12_Sobic.002G322000	0
C12_Sobic.002G323000	0
C12_Sobic.002G323900	0
C12_Sobic.002G324400	0
C12_Sobic.002G324801	0
C12_Sobic.002G326200	0
C12_Sobic.002G326500	0
C12_Sobic.002G328000	0
C12_Sobic.002G328200	0
C12_Sobic.002G329500	0
C12_Sobic.002G330200	0
C12_Sobic.002G330700	1
C12_Sobic.002G330900	0
C12_Sobic.002G331800	0
C12_Sobic.002G332400	0
C12_Sobic.002G333800	0
C12_Sobic.002G334700	0
C12_Sobic.002G334800	0
C12_Sobic.002G334900	1
C12_Sobic.002G335200	0
C12_Sobic.002G335700	0
C12_Sobic.002G336200	1
C12_Sobic.002G337100	0
C12_Sobic.002G337500	0
C12_Sobic.002G338400	0
C12_Sobic.002G338700	0
C12_Sobic.002G339000	0
C12_Sobic.002G341500	0
C12_Sobic.002G341600	0
C12_Sobic.002G341900	0
C12_Sobic.002G342600	0
C12_Sobic.002G342800	0
C12_Sobic.002G344700	1
C12_Sobic.002G346100	1
C12_Sobic.002G347000	0
C12_Sobic.002G347300	0
C12_Sobic.002G349000	0
C12_Sobic.002G349500	1
C12_Sobic.002G351100	0
C12_Sobic.002G351200	1
C12_Sobic.002G352800	0
C12_Sobic.002G354600	0
C12_Sobic.002G354700	0
C12_Sobic.002G354800	0
C12_Sobic.002G357000	1
C12_Sobic.002G357400	0
C12_Sobic.002G357600	0
C12_Sobic.002G358100	0
C12_Sobic.002G358600	1
C12_Sobic.002G359600	1
C12_Sobic.002G360600	2
C12_Sobic.002G360900	1
C12_Sobic.002G361700	0
C12_Sobic.002G362500	0
C12_Sobic.002G362600	0
C12_Sobic.002G363000	1
C12_Sobic.002G363400	0
C12_Sobic.002G363700	0
C12_Sobic.002G366300	0
C12_Sobic.002G366600	0
C12_Sobic.002G367100	0
C12_Sobic.002G368600	0
C12_Sobic.002G368800	0
C12_Sobic.002G370000	0
C12_Sobic.002G370100	0
C12_Sobic.002G370600	0
C12_Sobic.002G371500	0
C12_Sobic.002G372000	0
C12_Sobic.002G372300	0
C12_Sobic.002G372500	0
C12_Sobic.002G372600	0
C12_Sobic.002G372800	0
C12_Sobic.002G373100	0
C12_Sobic.002G373300	0
C12_Sobic.002G374650	1
C12_Sobic.002G374700	0
C12_Sobic.002G375200	0
C12_Sobic.002G376200	0
C12_Sobic.002G376400	1
C12_Sobic.002G377100	0
C12_Sobic.002G377200	0
C12_Sobic.002G379000	0
C12_Sobic.002G379750	0
C12_Sobic.002G379866	1
C12_Sobic.002G383900	0
C12_Sobic.002G384000	0
C12_Sobic.002G385300	1
C12_Sobic.002G385400	1
C12_Sobic.002G386000	0
C12_Sobic.002G386100	1
C12_Sobic.002G386200	0
C12_Sobic.002G386300	0
C12_Sobic.002G386800	1
C12_Sobic.002G387100	0
C12_Sobic.002G387500	0
C12_Sobic.002G388400	0
C12_Sobic.002G389200	0
C12_Sobic.002G389400	0
C12_Sobic.002G389600	0
C12_Sobic.002G390100	0
C12_Sobic.002G390200	0
C12_Sobic.002G390300	1
C12_Sobic.002G390500	0
C12_Sobic.002G390700	0
C12_Sobic.002G392550	0
C12_Sobic.002G392800	0
C12_Sobic.002G393800	0
C12_Sobic.002G395801	0
C12_Sobic.002G396100	0
C12_Sobic.002G397600	0
C12_Sobic.002G398300	0
C12_Sobic.002G400300	0
C12_Sobic.002G400800	0
C12_Sobic.002G401200	0
C12_Sobic.002G402366	1
C12_Sobic.002G407700	0
C12_Sobic.002G408300	0
C12_Sobic.002G408500	0
C12_Sobic.002G411800	0
C12_Sobic.002G413700	0
C12_Sobic.002G414900	0
C12_Sobic.002G416000	1
C12_Sobic.002G416250	0
C12_Sobic.002G416400	0
C12_Sobic.002G417500	0
C12_Sobic.002G419500	0
C12_Sobic.002G420200	0
C12_Sobic.002G420500	0
C12_Sobic.002G422000	0
C12_Sobic.002G422200	0
C12_Sobic.002G423100	0
C12_Sobic.002G423400	0
C12_Sobic.002G424800	0
C12_Sobic.002G426000	0
C12_Sobic.002G426600	0
C12_Sobic.002G426700	0
C12_Sobic.002G426800	0
C12_Sobic.002G428301	0
C12_Sobic.002G430100	0
C12_Sobic.003G000800	1
C12_Sobic.003G002300	1
C12_Sobic.003G003200	0
C12_Sobic.003G003800	0
C12_Sobic.003G005000	0
C12_Sobic.003G005266	0
C12_Sobic.003G005700	0
C12_Sobic.003G008700	0
C12_Sobic.003G011800	0
C12_Sobic.003G012300	0
C12_Sobic.003G013800	0
C12_Sobic.003G014100	1
C12_Sobic.003G014700	0
C12_Sobic.003G015000	0
C12_Sobic.003G017400	0
C12_Sobic.003G017700	0
C12_Sobic.003G017800	3
C12_Sobic.003G020000	0
C12_Sobic.003G021800	0
C12_Sobic.003G022300	0
C12_Sobic.003G022500	0
C12_Sobic.003G023666	0
C12_Sobic.003G024000	0
C12_Sobic.003G024100	0
C12_Sobic.003G024300	0
C12_Sobic.003G024700	1
C12_Sobic.003G028300	0
C12_Sobic.003G028900	1
C12_Sobic.003G029200	0
C12_Sobic.003G029500	0
C12_Sobic.003G030400	1
C12_Sobic.003G031400	0
C12_Sobic.003G031750	0
C12_Sobic.003G031900	0
C12_Sobic.003G032700	0
C12_Sobic.003G032900	0
C12_Sobic.003G033100	0
C12_Sobic.003G033200	1
C12_Sobic.003G033800	0
C12_Sobic.003G034600	0
C12_Sobic.003G034700	0
C12_Sobic.003G035100	0
C12_Sobic.003G035400	0
C12_Sobic.003G035900	0
C12_Sobic.003G037600	0
C12_Sobic.003G039100	0
C12_Sobic.003G039500	0
C12_Sobic.003G040100	0
C12_Sobic.003G041100	1
C12_Sobic.003G041500	0
C12_Sobic.003G043900	0
C12_Sobic.003G044600	0
C12_Sobic.003G045450	0
C12_Sobic.003G045501	0
C12_Sobic.003G046800	0
C12_Sobic.003G047100	0
C12_Sobic.003G047300	0
C12_Sobic.003G047450	1
C12_Sobic.003G047500	1
C12_Sobic.003G047800	0
C12_Sobic.003G050000	0
C12_Sobic.003G050800	0
C12_Sobic.003G051200	1
C12_Sobic.003G051300	1
C12_Sobic.003G052100	0
C12_Sobic.003G052500	1
C12_Sobic.003G053500	0
C12_Sobic.003G054400	0
C12_Sobic.003G055400	0
C12_Sobic.003G055800	1
C12_Sobic.003G057500	0
C12_Sobic.003G057800	0
C12_Sobic.003G058700	0
C12_Sobic.003G060600	0
C12_Sobic.003G061300	0
C12_Sobic.003G062101	0
C12_Sobic.003G062200	0
C12_Sobic.003G062500	0
C12_Sobic.003G062900	0
C12_Sobic.003G066600	0
C12_Sobic.003G068000	0
C12_Sobic.003G069200	1
C12_Sobic.003G069500	0
C12_Sobic.003G070300	0
C12_Sobic.003G072400	0
C12_Sobic.003G074700	1
C12_Sobic.003G075500	0
C12_Sobic.003G076900	0
C12_Sobic.003G078100	0
C12_Sobic.003G078501	1
C12_Sobic.003G078700	0
C12_Sobic.003G079600	0
C12_Sobic.003G080000	0
C12_Sobic.003G081700	1
C12_Sobic.003G081900	0
C12_Sobic.003G083000	0
C12_Sobic.003G083900	1
C12_Sobic.003G084100	0
C12_Sobic.003G085000	1
C12_Sobic.003G085100	0
C12_Sobic.003G085800	0
C12_Sobic.003G086300	0
C12_Sobic.003G088100	3
C12_Sobic.003G088400	1
C12_Sobic.003G088800	1
C12_Sobic.003G090600	1
C12_Sobic.003G091300	0
C12_Sobic.003G091600	0
C12_Sobic.003G091850	0
C12_Sobic.003G092000	0
C12_Sobic.003G092400	0
C12_Sobic.003G092900	0
C12_Sobic.003G094100	1
C12_Sobic.003G094200	0
C12_Sobic.003G095500	1
C12_Sobic.003G096300	4
C12_Sobic.003G097100	1
C12_Sobic.003G097600	0
C12_Sobic.003G098200	1
C12_Sobic.003G098500	0
C12_Sobic.003G099166	1
C12_Sobic.003G099400	0
C12_Sobic.003G100400	0
C12_Sobic.003G101000	0
C12_Sobic.003G102600	0
C12_Sobic.003G104200	0
C12_Sobic.003G104500	0
C12_Sobic.003G105101	0
C12_Sobic.003G105200	0
C12_Sobic.003G106600	1
C12_Sobic.003G107000	0
C12_Sobic.003G107100	0
C12_Sobic.003G107300	1
C12_Sobic.003G107900	1
C12_Sobic.003G108800	0
C12_Sobic.003G109150	0
C12_Sobic.003G110200	1
C12_Sobic.003G110700	0
C12_Sobic.003G111600	0
C12_Sobic.003G112200	0
C12_Sobic.003G114100	0
C12_Sobic.003G115200	0
C12_Sobic.003G115700	0
C12_Sobic.003G117200	0
C12_Sobic.003G117500	1
C12_Sobic.003G118100	0
C12_Sobic.003G119200	1
C12_Sobic.003G120600	3
C12_Sobic.003G121500	1
C12_Sobic.003G122100	0
C12_Sobic.003G122400	0
C12_Sobic.003G123300	2
C12_Sobic.003G123600	0
C12_Sobic.003G124700	0
C12_Sobic.003G125500	0
C12_Sobic.003G126400	0
C12_Sobic.003G126600	0
C12_Sobic.003G127350	0
C12_Sobic.003G127400	0
C12_Sobic.003G128700	0
C12_Sobic.003G129000	0
C12_Sobic.003G129200	0
C12_Sobic.003G129400	0
C12_Sobic.003G130650	0
C12_Sobic.003G131600	0
C12_Sobic.003G132300	1
C12_Sobic.003G132500	0
C12_Sobic.003G132600	1
C12_Sobic.003G133700	0
C12_Sobic.003G134500	0
C12_Sobic.003G136000	0
C12_Sobic.003G136200	1
C12_Sobic.003G136400	1
C12_Sobic.003G136800	0
C12_Sobic.003G137200	0
C12_Sobic.003G137300	0
C12_Sobic.003G139366	0
C12_Sobic.003G139800	1
C12_Sobic.003G140000	1
C12_Sobic.003G140550	0
C12_Sobic.003G141800	0
C12_Sobic.003G142400	0
C12_Sobic.003G144000	0
C12_Sobic.003G144400	0
C12_Sobic.003G144600	0
C12_Sobic.003G145200	0
C12_Sobic.003G146400	0
C12_Sobic.003G146500	0
C12_Sobic.003G146800	0
C12_Sobic.003G147301	0
C12_Sobic.003G148200	0
C12_Sobic.003G148800	1
C12_Sobic.003G149400	0
C12_Sobic.003G150200	0
C12_Sobic.003G152000	1
C12_Sobic.003G152300	1
C12_Sobic.003G153100	0
C12_Sobic.003G153150	0
C12_Sobic.003G153500	1
C12_Sobic.003G153600	1
C12_Sobic.003G153800	1
C12_Sobic.003G153900	0
C12_Sobic.003G154200	0
C12_Sobic.003G155800	0
C12_Sobic.003G156700	0
C12_Sobic.003G157700	1
C12_Sobic.003G160100	0
C12_Sobic.003G161600	0
C12_Sobic.003G162100	0
C12_Sobic.003G162500	0
C12_Sobic.003G166875	0
C12_Sobic.003G167825	0
C12_Sobic.003G168425	0
C12_Sobic.003G168500	0
C12_Sobic.003G168700	0
C12_Sobic.003G169200	0
C12_Sobic.003G169700	1
C12_Sobic.003G171100	0
C12_Sobic.003G172250	0
C12_Sobic.003G172966	0
C12_Sobic.003G174100	0
C12_Sobic.003G174450	0
C12_Sobic.003G175350	0
C12_Sobic.003G176375	0
C12_Sobic.003G177000	0
C12_Sobic.003G177500	0
C12_Sobic.003G179400	0
C12_Sobic.003G179500	1
C12_Sobic.003G182700	1
C12_Sobic.003G182800	0
C12_Sobic.003G183466	0
C12_Sobic.003G183532	0
C12_Sobic.003G184100	0
C12_Sobic.003G184666	0
C12_Sobic.003G185000	0
C12_Sobic.003G185400	0
C12_Sobic.003G185600	0
C12_Sobic.003G186400	0
C12_Sobic.003G187000	0
C12_Sobic.003G190900	0
C12_Sobic.003G195700	0
C12_Sobic.003G196900	1
C12_Sobic.003G197300	0
C12_Sobic.003G197400	0
C12_Sobic.003G198100	0
C12_Sobic.003G198200	1
C12_Sobic.003G200600	1
C12_Sobic.003G202500	0
C12_Sobic.003G203000	0
C12_Sobic.003G203800	0
C12_Sobic.003G206700	0
C12_Sobic.003G207300	0
C12_Sobic.003G209600	1
C12_Sobic.003G209800	0
C12_Sobic.003G209900	1
C12_Sobic.003G211200	0
C12_Sobic.003G211500	0
C12_Sobic.003G211700	0
C12_Sobic.003G212100	0
C12_Sobic.003G212600	0
C12_Sobic.003G212700	0
C12_Sobic.003G213800	0
C12_Sobic.003G214400	1
C12_Sobic.003G214650	0
C12_Sobic.003G216300	0
C12_Sobic.003G217632	1
C12_Sobic.003G218000	0
C12_Sobic.003G219100	0
C12_Sobic.003G219300	0
C12_Sobic.003G221700	1
C12_Sobic.003G222600	1
C12_Sobic.003G222800	0
C12_Sobic.003G225500	0
C12_Sobic.003G225600	0
C12_Sobic.003G226100	0
C12_Sobic.003G226300	0
C12_Sobic.003G227000	0
C12_Sobic.003G227600	0
C12_Sobic.003G227700	0
C12_Sobic.003G227900	0
C12_Sobic.003G229700	0
C12_Sobic.003G229800	0
C12_Sobic.003G233000	0
C12_Sobic.003G233100	0
C12_Sobic.003G233200	1
C12_Sobic.003G234400	0
C12_Sobic.003G234600	0
C12_Sobic.003G234800	0
C12_Sobic.003G234900	0
C12_Sobic.003G235000	0
C12_Sobic.003G235400	0
C12_Sobic.003G236800	1
C12_Sobic.003G236900	0
C12_Sobic.003G237000	0
C12_Sobic.003G237201	1
C12_Sobic.003G237900	0
C12_Sobic.003G238700	0
C12_Sobic.003G239600	0
C12_Sobic.003G239700	0
C12_Sobic.003G239750	0
C12_Sobic.003G241900	0
C12_Sobic.003G242200	0
C12_Sobic.003G244100	0
C12_Sobic.003G245600	0
C12_Sobic.003G246300	0
C12_Sobic.003G246600	1
C12_Sobic.003G246800	1
C12_Sobic.003G247100	0
C12_Sobic.003G248000	0
C12_Sobic.003G249400	1
C12_Sobic.003G250600	0
C12_Sobic.003G251000	0
C12_Sobic.003G251050	0
C12_Sobic.003G251800	0
C12_Sobic.003G254600	1
C12_Sobic.003G255100	0
C12_Sobic.003G255700	0
C12_Sobic.003G257800	0
C12_Sobic.003G260700	1
C12_Sobic.003G260800	1
C12_Sobic.003G261300	1
C12_Sobic.003G261632	0
C12_Sobic.003G261900	0
C12_Sobic.003G263001	0
C12_Sobic.003G265100	0
C12_Sobic.003G265200	1
C12_Sobic.003G265400	0
C12_Sobic.003G265800	0
C12_Sobic.003G265900	0
C12_Sobic.003G266900	0
C12_Sobic.003G268000	0
C12_Sobic.003G268800	0
C12_Sobic.003G269300	0
C12_Sobic.003G270800	0
C12_Sobic.003G271000	0
C12_Sobic.003G271400	0
C12_Sobic.003G271900	0
C12_Sobic.003G272000	0
C12_Sobic.003G272200	0
C12_Sobic.003G273800	0
C12_Sobic.003G274700	0
C12_Sobic.003G274800	0
C12_Sobic.003G275200	0
C12_Sobic.003G275900	0
C12_Sobic.003G276700	0
C12_Sobic.003G276800	0
C12_Sobic.003G277500	0
C12_Sobic.003G277700	1
C12_Sobic.003G278633	0
C12_Sobic.003G278900	1
C12_Sobic.003G279100	0
C12_Sobic.003G279500	1
C12_Sobic.003G279700	0
C12_Sobic.003G280600	0
C12_Sobic.003G280900	1
C12_Sobic.003G281400	0
C12_Sobic.003G282400	0
C12_Sobic.003G282500	0
C12_Sobic.003G282600	0
C12_Sobic.003G282800	0
C12_Sobic.003G283100	0
C12_Sobic.003G283300	0
C12_Sobic.003G283800	0
C12_Sobic.003G283900	0
C12_Sobic.003G284700	0
C12_Sobic.003G284900	0
C12_Sobic.003G285300	0
C12_Sobic.003G285900	0
C12_Sobic.003G286800	0
C12_Sobic.003G287000	0
C12_Sobic.003G287100	0
C12_Sobic.003G288000	1
C12_Sobic.003G288401	0
C12_Sobic.003G288500	0
C12_Sobic.003G288800	0
C12_Sobic.003G289000	0
C12_Sobic.003G289900	0
C12_Sobic.003G290900	0
C12_Sobic.003G292100	0
C12_Sobic.003G292200	0
C12_Sobic.003G292300	0
C12_Sobic.003G292866	0
C12_Sobic.003G293100	1
C12_Sobic.003G293500	0
C12_Sobic.003G293600	0
C12_Sobic.003G293900	0
C12_Sobic.003G294400	0
C12_Sobic.003G294500	0
C12_Sobic.003G294700	0
C12_Sobic.003G294900	0
C12_Sobic.003G295000	0
C12_Sobic.003G295100	1
C12_Sobic.003G295800	0
C12_Sobic.003G295900	0
C12_Sobic.003G296300	0
C12_Sobic.003G296600	1
C12_Sobic.003G296800	0
C12_Sobic.003G297500	0
C12_Sobic.003G298500	0
C12_Sobic.003G299200	0
C12_Sobic.003G300100	0
C12_Sobic.003G300200	0
C12_Sobic.003G301050	0
C12_Sobic.003G301700	0
C12_Sobic.003G302100	0
C12_Sobic.003G302800	1
C12_Sobic.003G303500	0
C12_Sobic.003G303600	0
C12_Sobic.003G303700	1
C12_Sobic.003G305300	0
C12_Sobic.003G305400	0
C12_Sobic.003G306300	0
C12_Sobic.003G306800	0
C12_Sobic.003G306900	0
C12_Sobic.003G307500	0
C12_Sobic.003G310800	0
C12_Sobic.003G311150	0
C12_Sobic.003G311400	1
C12_Sobic.003G312600	0
C12_Sobic.003G312800	1
C12_Sobic.003G312900	0
C12_Sobic.003G313400	0
C12_Sobic.003G313700	0
C12_Sobic.003G314400	0
C12_Sobic.003G314500	0
C12_Sobic.003G316601	0
C12_Sobic.003G317100	0
C12_Sobic.003G317400	0
C12_Sobic.003G318300	1
C12_Sobic.003G318900	0
C12_Sobic.003G319100	1
C12_Sobic.003G319800	0
C12_Sobic.003G320500	0
C12_Sobic.003G320900	0
C12_Sobic.003G321200	0
C12_Sobic.003G321600	0
C12_Sobic.003G322532	0
C12_Sobic.003G323500	0
C12_Sobic.003G324300	1
C12_Sobic.003G324600	0
C12_Sobic.003G324700	0
C12_Sobic.003G325300	0
C12_Sobic.003G325500	1
C12_Sobic.003G326000	0
C12_Sobic.003G326600	0
C12_Sobic.003G328000	1
C12_Sobic.003G328100	1
C12_Sobic.003G328200	0
C12_Sobic.003G328300	0
C12_Sobic.003G329300	0
C12_Sobic.003G330100	1
C12_Sobic.003G330650	0
C12_Sobic.003G330900	0
C12_Sobic.003G331300	0
C12_Sobic.003G331600	0
C12_Sobic.003G333000	4
C12_Sobic.003G335000	0
C12_Sobic.003G335300	0
C12_Sobic.003G335900	0
C12_Sobic.003G336400	0
C12_Sobic.003G336800	0
C12_Sobic.003G338900	0
C12_Sobic.003G339500	0
C12_Sobic.003G339900	0
C12_Sobic.003G340300	0
C12_Sobic.003G342800	1
C12_Sobic.003G343500	1
C12_Sobic.003G343900	0
C12_Sobic.003G346100	0
C12_Sobic.003G347680	0
C12_Sobic.003G347800	0
C12_Sobic.003G349100	0
C12_Sobic.003G351300	0
C12_Sobic.003G352100	0
C12_Sobic.003G352300	0
C12_Sobic.003G352600	1
C12_Sobic.003G353000	0
C12_Sobic.003G353300	0
C12_Sobic.003G354300	0
C12_Sobic.003G355500	0
C12_Sobic.003G356600	0
C12_Sobic.003G356700	0
C12_Sobic.003G356900	0
C12_Sobic.003G357100	0
C12_Sobic.003G357232	1
C12_Sobic.003G357300	1
C12_Sobic.003G357800	0
C12_Sobic.003G359100	0
C12_Sobic.003G359400	0
C12_Sobic.003G360000	0
C12_Sobic.003G360700	0
C12_Sobic.003G360800	0
C12_Sobic.003G361700	0
C12_Sobic.003G362500	0
C12_Sobic.003G363000	1
C12_Sobic.003G363600	0
C12_Sobic.003G364300	0
C12_Sobic.003G364800	1
C12_Sobic.003G365000	1
C12_Sobic.003G365200	1
C12_Sobic.003G365800	0
C12_Sobic.003G366000	1
C12_Sobic.003G367000	0
C12_Sobic.003G367500	0
C12_Sobic.003G368450	0
C12_Sobic.003G369500	0
C12_Sobic.003G370000	0
C12_Sobic.003G370900	0
C12_Sobic.003G371000	0
C12_Sobic.003G372000	0
C12_Sobic.003G372900	0
C12_Sobic.003G373300	0
C12_Sobic.003G373800	1
C12_Sobic.003G374500	0
C12_Sobic.003G376100	0
C12_Sobic.003G376600	0
C12_Sobic.003G376800	0
C12_Sobic.003G377000	0
C12_Sobic.003G377100	0
C12_Sobic.003G377500	0
C12_Sobic.003G377600	0
C12_Sobic.003G377900	1
C12_Sobic.003G378600	0
C12_Sobic.003G378800	0
C12_Sobic.003G379000	0
C12_Sobic.003G379400	0
C12_Sobic.003G379700	0
C12_Sobic.003G379800	0
C12_Sobic.003G380300	0
C12_Sobic.003G381000	0
C12_Sobic.003G381500	0
C12_Sobic.003G382700	0
C12_Sobic.003G383600	0
C12_Sobic.003G383800	0
C12_Sobic.003G385100	0
C12_Sobic.003G385900	1
C12_Sobic.003G386200	0
C12_Sobic.003G386300	0
C12_Sobic.003G386700	0
C12_Sobic.003G388150	0
C12_Sobic.003G388300	0
C12_Sobic.003G390100	0
C12_Sobic.003G390300	0
C12_Sobic.003G391200	0
C12_Sobic.003G392275	0
C12_Sobic.003G392700	0
C12_Sobic.003G393400	1
C12_Sobic.003G394400	0
C12_Sobic.003G395400	0
C12_Sobic.003G395900	0
C12_Sobic.003G396300	0
C12_Sobic.003G396900	0
C12_Sobic.003G397000	0
C12_Sobic.003G398800	2
C12_Sobic.003G399100	0
C12_Sobic.003G399600	0
C12_Sobic.003G399700	0
C12_Sobic.003G399800	0
C12_Sobic.003G400200	1
C12_Sobic.003G400700	0
C12_Sobic.003G402100	0
C12_Sobic.003G402300	1
C12_Sobic.003G402400	0
C12_Sobic.003G402700	0
C12_Sobic.003G403800	0
C12_Sobic.003G404100	0
C12_Sobic.003G404400	1
C12_Sobic.003G405600	0
C12_Sobic.003G406700	0
C12_Sobic.003G407700	0
C12_Sobic.003G408200	0
C12_Sobic.003G409400	0
C12_Sobic.003G409700	1
C12_Sobic.003G410800	0
C12_Sobic.003G411700	0
C12_Sobic.003G412200	0
C12_Sobic.003G412600	0
C12_Sobic.003G412900	0
C12_Sobic.003G413100	0
C12_Sobic.003G413550	0
C12_Sobic.003G414300	1
